Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
16/10/2016,Sydney,15.9,29,0,10,11,56,22,28,34,1014.9,1008.7,0,1,23.1,25.4,No
17/10/2016,Sydney,21.7,22.4,0,11.8,2.4,NA,28,15,61,1005.8,1008.3,7,7,22.4,14.5,No
18/10/2016,Sydney,11.5,25.8,3,3,12.2,48,19,26,31,1014.5,1010.8,1,3,18.3,25.5,Yes
19/10/2016,Sydney,16.2,24.5,0.2,11,11.1,50,24,6,25,1017.9,1017,3,2,19.1,22.9,No
20/10/2016,Sydney,16.4,21.6,0,8,10.3,44,19,26,47,1024.4,1021.4,6,5,19,20.4,No
21/10/2016,Sydney,15.3,25.2,0,7.4,8.4,46,20,26,55,1018.9,1012.8,5,7,21.5,23.3,No
22/10/2016,Sydney,16.1,18,11.8,8.4,4.1,57,15,22,77,1010,1010.1,7,7,17,16.4,Yes
23/10/2016,Sydney,10.2,19.8,0.6,4.8,10.4,59,22,28,48,1018.3,1017.7,7,2,13.1,17.5,No
24/10/2016,Sydney,10.2,21.5,0.8,5.8,12.4,37,15,22,39,1019.6,1016.7,1,1,15,19.8,No
25/10/2016,Sydney,11.4,23.3,0,6.8,12.3,37,13,22,51,1018.9,1014.4,7,1,17.6,22.8,No
26/10/2016,Sydney,14.3,27,0,7.8,8.5,26,11,20,43,1016.6,1013,7,7,18.7,25.8,No
27/10/2016,Sydney,18.4,21.7,0,8,6.2,41,20,26,64,1015.9,1015.7,4,7,20.8,19.9,No
28/10/2016,Sydney,14.7,19.6,1.4,4.6,0.5,30,19,7,65,1020.6,1018.5,8,8,15.4,19.1,Yes
29/10/2016,Sydney,15.3,24.3,3.2,1.6,7.9,41,13,20,76,1020.1,1017.7,6,5,18.3,22,Yes
30/10/2016,Sydney,18.2,25.5,0.2,7,4.6,50,9,11,63,1013.7,1006.5,7,8,23,25.3,No
31/10/2016,Sydney,16.1,23.3,1.6,6.6,12.9,52,28,20,26,1011,1010.8,1,1,18.3,21.7,Yes
1/11/2016,Sydney,12.1,24.5,0,10.6,12.1,33,17,20,34,1014.4,1010,4,1,16.8,20.9,No
2/11/2016,Sydney,13,24.1,0,7.2,12.8,39,20,20,33,1014.6,1013,1,1,19.1,21.6,No
3/11/2016,Sydney,13.6,25.2,0,7.4,12.2,37,11,26,54,1018.9,1014.8,1,1,19.7,23.7,No
4/11/2016,Sydney,15.3,30.6,0,8.4,12.8,35,11,20,46,1014.8,1009.2,2,1,21,27.1,No
5/11/2016,Sydney,21,25.7,0,13.4,12.4,76,20,28,19,1002.9,1006.2,1,1,25.7,24.9,No
6/11/2016,Sydney,15.7,26,0,14.4,12.3,57,22,26,26,1009.1,1007.8,1,7,19.6,23.2,No
7/11/2016,Sydney,14.8,28.1,0,7.6,12.4,44,13,24,40,1011.1,1006.4,2,1,22.6,25.5,No
8/11/2016,Sydney,21.2,28.3,0,11,4.1,54,6,24,41,1007.3,1007.1,7,7,26.8,24.7,No
9/11/2016,Sydney,17.8,22.7,2,5.2,2.5,37,13,19,70,1013.3,1009.8,7,7,20.1,21.3,Yes
10/11/2016,Sydney,16.9,24.6,10.2,2.8,10.7,28,7,19,67,1009.4,1007,6,2,20,23.4,Yes
11/11/2016,Sydney,17.8,24.3,0,7,11.1,33,9,20,64,1012.9,1009.9,5,1,20.2,22.6,No
12/11/2016,Sydney,18.4,32.5,9,7.6,9.1,48,15,22,66,1002.5,996.9,7,3,22.1,26.4,Yes
13/11/2016,Sydney,18.9,30.3,0,8,13,72,4,41,25,998.6,995.4,1,1,24.9,28,No
14/11/2016,Sydney,17.4,24.4,0,15.8,7,56,33,28,46,1002,1004.5,3,7,20.5,20.3,No
15/11/2016,Sydney,15.4,23.2,0.6,5.8,9.4,39,13,19,53,1016.1,1015,7,3,17.9,20.5,No
16/11/2016,Sydney,14.3,25.2,0,5.2,12.7,39,13,22,53,1020,1021.3,0,3,19.9,22,No
17/11/2016,Sydney,17.3,23.9,0,7.4,12.8,43,4,28,55,1025.6,1021.9,4,1,21.1,23.1,No
18/11/2016,Sydney,16.4,31.4,0,9.2,12.1,37,13,11,44,1017.4,1013.5,1,2,23,30,No
19/11/2016,Sydney,19.3,24.8,0,8.6,3.7,44,30,20,63,1018.3,1018.4,7,7,21.7,22.1,No
20/11/2016,Sydney,19.1,25.1,0,6,8.5,33,13,26,57,1021.3,1018.2,4,7,22.3,23.2,No
21/11/2016,Sydney,19.7,28.4,0,7.4,6,35,11,17,66,1018.4,1015.1,6,5,24.6,25.5,No
22/11/2016,Sydney,21,31,0,8,9.7,46,15,24,53,1014.8,1012.1,1,3,26.6,26.2,No
23/11/2016,Sydney,19.8,26.2,0,10.4,5.9,44,7,24,71,1010.2,NA,4,8,22.6,22.5,No
24/11/2016,Sydney,13.5,23.4,5.4,6.6,13.1,52,22,26,41,1013,1011.8,1,1,18.3,21.8,Yes
25/11/2016,Sydney,14.7,25.5,0,8.8,13.1,37,20,22,40,1012.8,1012.5,4,2,20.6,23.4,No
26/11/2016,Sydney,18.1,24.4,0,8,12.3,46,7,24,54,1017.4,1013.7,3,1,22.3,23.9,No
27/11/2016,Sydney,19.6,23.5,0,9.8,1.7,35,19,22,69,1017.8,1016.9,7,7,20.5,21.6,No
28/11/2016,Sydney,20.3,26.1,0,6,8.1,37,15,28,67,1015,1010.4,6,1,22.8,25.5,No
29/11/2016,Sydney,19.3,25.3,0,7.8,7,44,22,20,61,1011.8,1010.8,7,6,22.4,24.1,No
30/11/2016,Sydney,18.2,25.2,0,6.4,4.4,50,6,31,59,1012.4,1008.8,7,2,22.4,24.2,No
1/12/2016,Sydney,18.1,28.5,0,7.4,8.1,37,9,19,60,1008,1005.3,7,7,21.2,25.4,No
2/12/2016,Sydney,18.7,35.7,0.2,6,9.8,57,13,17,34,1008.4,1007.7,3,5,25.6,30.9,No
3/12/2016,Sydney,21,26.8,0,11.2,9.7,41,11,19,60,1016,1015,7,5,22.6,23.8,No
4/12/2016,Sydney,19.7,26.9,0,8,9.3,39,6,26,62,1016,1013.1,7,7,23,25.1,No
5/12/2016,Sydney,22.1,29.9,0.4,7.6,2.9,59,13,17,68,1009.6,1005.9,7,7,26.1,27.1,No
6/12/2016,Sydney,20.4,23.6,3.2,7,0,33,15,7,85,1012.4,1010.6,8,8,20.6,22.2,Yes
7/12/2016,Sydney,18.6,25.1,7.8,1.4,9.3,37,15,24,71,1015.2,1014.4,5,4,20.7,24.4,Yes
8/12/2016,Sydney,20.2,27.9,0.2,8,12.2,56,9,26,61,1008.7,999.4,1,2,24.6,26.9,No
9/12/2016,Sydney,18.1,27.8,0.4,13.6,13.4,72,44,31,25,1007.9,1009.9,1,1,20.2,26.4,No
10/12/2016,Sydney,16.9,23.7,0,9,9.8,39,11,26,53,1022.5,1020.5,3,2,20.8,22.1,No
11/12/2016,Sydney,20,26.3,0,9,11.4,41,13,28,57,1022.2,1020.4,3,1,23.6,24.3,No
12/12/2016,Sydney,20.9,27.6,0,10.6,12.4,52,15,19,56,1022.6,1018.1,6,1,23.8,25.5,No
13/12/2016,Sydney,20.7,37.8,0,10.2,11.4,44,9,15,43,1015.5,1011.1,3,5,27.5,31.1,No
14/12/2016,Sydney,27.1,37.2,0,13.4,2.5,57,24,33,20,1008.5,1007,7,7,32.4,34.1,No
15/12/2016,Sydney,17.4,19.1,8.2,8.8,0,46,17,15,85,1017.2,1017.4,8,8,17.7,17.7,Yes
16/12/2016,Sydney,17.2,25.4,32.6,1,0,30,17,4,88,1013.3,1009.3,8,8,18.8,20.2,Yes
17/12/2016,Sydney,18.5,33.7,10.4,1.4,12.7,70,2,19,47,1007.4,1005.2,3,4,25.4,32.4,Yes
18/12/2016,Sydney,18.3,21.3,0,10,0.7,57,15,22,58,1018.8,1020,8,8,19.8,19.9,No
19/12/2016,Sydney,17.7,22.9,0,7.8,7.1,44,13,24,48,1021,1017.5,6,3,20.8,21.4,No
20/12/2016,Sydney,16.7,27.1,0,7,12,48,4,20,52,1010.4,1005.3,2,3,22.8,26.9,No
21/12/2016,Sydney,18.6,26.7,0,10,10.4,52,15,28,57,1012.3,1012.2,3,2,22.8,25,No
22/12/2016,Sydney,20.3,24.3,0,9.2,3.7,35,17,20,56,1019.4,1018.1,8,5,21.1,23,No
23/12/2016,Sydney,20.8,24.4,0,7.6,7.9,48,20,28,56,1019.3,1016.6,5,2,23,23.8,No
24/12/2016,Sydney,19.8,27.2,0,9.4,4.3,44,9,20,61,1015.7,1013.8,7,7,23.2,26.3,No
25/12/2016,Sydney,19.1,27.4,1.6,4.6,12.8,48,4,26,60,1017.1,1015.5,3,3,23.9,26.8,Yes
26/12/2016,Sydney,20.9,29.3,0,11.2,10.9,52,13,30,55,1014.7,1011.4,1,1,25.8,27.9,No
27/12/2016,Sydney,21.8,29.6,0,11.2,6,43,17,19,63,1014.5,1013.3,7,7,25.7,27.5,No
28/12/2016,Sydney,21.1,28.9,0,7.8,9.4,61,15,24,56,1013,1009.7,6,6,24.9,27.5,No
29/12/2016,Sydney,22.6,36.6,0,10.4,4.8,28,15,22,40,1007.2,1004.4,7,6,28.1,31.8,No
30/12/2016,Sydney,23.9,33.3,0,9.2,0.5,30,9,20,46,1003.6,1001.7,8,7,27.3,32.1,No
31/12/2016,Sydney,24.1,30,0,8.2,4.8,37,17,24,60,1003.7,1003.4,6,7,27.7,26.4,No
1/01/2017,Sydney,22.7,26.6,0,6.8,0,24,9,19,70,1007.4,1005.5,7,8,24.6,24.9,No
2/01/2017,Sydney,21.2,26.3,0.4,3.4,3.5,56,26,28,63,1009.9,1011.8,7,5,22.1,24.8,No
3/01/2017,Sydney,18.5,26.6,2.6,6.2,8.8,48,19,19,63,1018.5,1018.3,7,7,21.9,25.4,Yes
4/01/2017,Sydney,20.1,25.9,1.2,7.8,5.6,31,22,22,49,1021.4,1020,7,7,24,23.7,Yes
5/01/2017,Sydney,19.6,24.3,5,6,0.5,30,7,20,79,1019,1017.2,8,7,20.5,22.6,Yes
6/01/2017,Sydney,19.9,26.5,8.8,3.8,4.8,35,15,22,72,1018.3,1017.5,7,6,20,25.3,Yes
7/01/2017,Sydney,19.2,26.8,4.4,6.6,11.5,43,2,28,59,1018.4,1015,3,3,24.8,25.2,Yes
8/01/2017,Sydney,19.7,28.5,0,10.4,11.7,54,11,20,52,1013.5,1010,2,6,25.1,27.5,No
9/01/2017,Sydney,21.3,29.9,0,9.6,9.2,31,9,20,57,1011.5,1009.2,2,2,27,26.7,No
10/01/2017,Sydney,22.6,31.3,0.4,8.2,8.8,31,9,17,61,1012,1008.1,7,4,24.8,30.5,No
11/01/2017,Sydney,24,37.7,0,7.4,10.9,63,9,20,50,1007.6,1003.4,4,7,29.2,31.4,No
12/01/2017,Sydney,22.3,28.4,0,9.4,7.2,31,7,20,60,1012.4,1010.7,7,2,24.7,26.8,No
13/01/2017,Sydney,23,30.5,0,8.6,8.9,52,15,30,63,1008.9,1001.3,8,1,24.6,29,No
14/01/2017,Sydney,24.6,32.5,0,10.6,7.1,35,2,22,56,1003.4,1003.2,8,1,28.7,29.2,No
15/01/2017,Sydney,22.8,27,0,8,6.9,33,20,22,57,1015.1,1015.7,6,7,25.6,25.5,No
16/01/2017,Sydney,21.7,27.2,0,7.2,12.1,52,22,28,56,1017.1,1013.9,3,0,26.2,26.3,No
17/01/2017,Sydney,20.8,36.6,0,10.4,11.9,50,6,11,54,1013.6,1008.3,NA,2,25.3,32.6,No
18/01/2017,Sydney,25.1,38.1,0,13.8,11.1,59,20,31,39,1005.4,1006.8,1,2,36.5,30.1,No
19/01/2017,Sydney,20.1,24.5,0,12.6,0,41,20,19,57,1015.3,1013.7,8,8,21.5,22.7,No
20/01/2017,Sydney,19,29.2,0,5.8,2.6,65,22,28,65,1001.1,994.3,7,7,24.1,28.3,No
21/01/2017,Sydney,20.8,27.4,7.8,6.2,9.7,48,22,20,46,1010.5,1012.2,7,1,22.2,26.6,Yes
22/01/2017,Sydney,20.4,26.5,0,9.1,10.7,39,4,22,50,1017.9,1015.8,1,4,23.8,26,No
23/01/2017,Sydney,21.5,32.6,0,9.6,12.1,56,17,20,56,1014.9,1010.1,3,1,25.5,28.6,No
24/01/2017,Sydney,24.5,37,0,12,2.6,69,11,20,34,1007.4,1008.4,6,7,32.6,35,No
25/01/2017,Sydney,20.6,24.3,17.8,10.2,0.3,35,13,11,65,1020.5,1018,7,8,21.7,23.3,Yes
26/01/2017,Sydney,20.7,25.5,0,2.8,0.4,31,11,13,67,1015.9,1014.9,8,6,22.6,24.9,No
27/01/2017,Sydney,20.4,27.1,0,4.2,6,31,13,15,62,1018.5,1016.9,7,4,21.7,25.7,No
28/01/2017,Sydney,20.4,29.7,0,5.4,12.2,48,2,17,61,1015.9,1012.2,1,1,26.4,28.1,No
29/01/2017,Sydney,22.3,30.2,0,11.4,6.8,31,13,19,65,1016.8,1015.4,7,6,24.5,28.9,No
30/01/2017,Sydney,23.1,34.3,0,6,12,56,13,17,61,1012.5,1008,1,3,27.9,30.3,No
31/01/2017,Sydney,25.4,39.4,0,11.8,4.8,57,7,33,47,1008.1,1009.7,7,7,33.2,29.2,No
1/02/2017,Sydney,20.3,23.6,1.2,9.2,0,33,6,9,81,1016.1,1012.7,8,8,21.1,22.4,Yes
2/02/2017,Sydney,20.8,27.1,4.4,0,6,50,30,22,63,1013.2,1013.9,7,7,23.1,25.4,Yes
3/02/2017,Sydney,22.3,26.4,0,6.6,0.1,24,11,17,71,1015.5,1013.5,8,8,22.8,26.1,No
4/02/2017,Sydney,22.7,30.4,0,4.4,7.2,35,4,17,72,1013.9,1010.4,8,5,26,28.1,No
5/02/2017,Sydney,25.8,34.9,0,9.6,7,41,4,6,46,1010.4,1007.3,7,7,29.5,34.1,No
6/02/2017,Sydney,26.2,34.7,0,11.8,10.9,48,19,19,50,1011.3,1009.3,1,1,29.6,33.9,No
7/02/2017,Sydney,22.1,24.9,6.4,8.2,1.3,NA,24,19,89,1017.6,1018.7,8,7,22.2,21,Yes
8/02/2017,Sydney,20.7,27,85,3.4,5.9,46,37,19,82,1022.1,1021.8,7,7,24.6,23.1,Yes
9/02/2017,Sydney,22.5,30.9,5.4,5.2,11.8,54,17,20,64,1018.6,1013,3,1,25.7,29.7,Yes
10/02/2017,Sydney,23.7,37.5,0,10,12,44,7,17,48,1010.4,1006.4,6,2,27.4,36.2,No
11/02/2017,Sydney,23.9,36.2,0,11,11.4,63,9,19,62,1007.8,1002.7,5,3,26.4,33.1,No
12/02/2017,Sydney,24.5,31.9,0,10.4,7.8,59,2,33,63,1000.5,998,1,7,28.1,28.1,No
13/02/2017,Sydney,17.8,27.3,0,7,12.8,37,19,22,31,1008.1,1007.3,1,1,21.9,26.9,No
14/02/2017,Sydney,21.6,24,0,9,1.9,44,17,24,71,1015,1015.9,NA,6,22.3,21.2,No
15/02/2017,Sydney,18,26.1,25.6,1.2,10.1,37,7,17,59,1017.4,1013.6,4,2,21.3,26.1,Yes
16/02/2017,Sydney,19.5,30,0,8,11.1,54,6,24,57,1012.1,1009,1,1,23.4,28.8,No
17/02/2017,Sydney,22.6,29.9,0,11.2,6.6,70,9,9,63,1009.8,1005.7,4,7,26.6,26.8,No
18/02/2017,Sydney,21.8,29.4,8,5.4,7,41,17,20,69,1007.1,1004.9,3,2,22.9,28.8,Yes
19/02/2017,Sydney,18.6,26.1,3.2,6.4,7.9,48,17,19,59,1008.7,1006.1,5,2,19.7,25,Yes
20/02/2017,Sydney,17.5,28.3,0.6,8,12.5,63,35,19,25,1010.5,1009.6,0,0,19.9,27.5,No
21/02/2017,Sydney,16.9,27.6,0,10.4,11.7,33,17,19,39,1019.7,1018.5,6,2,19.4,26.3,No
22/02/2017,Sydney,19.3,27.7,0,7,12.2,48,15,22,49,1021.6,1018.5,2,1,25.8,26.2,No
23/02/2017,Sydney,21.6,28.1,0,11.6,11.5,46,17,22,54,1019.8,1017.2,1,1,25.4,27.3,No
24/02/2017,Sydney,21.8,28,0,10.6,5.7,31,7,15,63,1020.8,1018.6,8,7,24.5,27.3,No
25/02/2017,Sydney,18.6,20.8,7.8,4.4,0,44,19,19,88,1020.5,1020.1,8,8,18.7,19,Yes
26/02/2017,Sydney,18.3,25.5,28.6,5.8,5.3,48,15,24,61,1021.8,1021.8,6,3,20.7,24.3,Yes
27/02/2017,Sydney,18.7,26.6,26.4,7.6,7.5,44,19,24,54,1024,1022.8,7,3,23.3,25.6,Yes
28/02/2017,Sydney,20.7,26.7,2.6,5.6,9.2,48,19,17,62,1022.7,1021.4,6,6,25.1,26.4,Yes
1/03/2017,Sydney,20.6,27.2,26.4,7.2,2.2,43,9,22,77,1021,1019.4,6,7,21.4,25,Yes
2/03/2017,Sydney,20.5,26.3,3.2,3.6,7.6,26,13,15,75,1018.1,1016,3,5,23,25,Yes
3/03/2017,Sydney,20.7,24.8,37.8,5.2,1.4,63,6,17,87,1016.9,1016,7,8,21.7,22.2,Yes
4/03/2017,Sydney,19.9,23.3,27.6,4,0.2,54,19,20,87,1015.2,1013.1,7,7,21.5,20.9,Yes
5/03/2017,Sydney,20.1,23,7.6,2.4,0,56,20,24,77,1010.2,1009.6,7,7,20.4,22.1,Yes
6/03/2017,Sydney,19.6,25.7,2.4,4,7.7,65,19,33,56,1012.8,1013.2,5,3,20.5,25.5,Yes
7/03/2017,Sydney,18.8,23.2,0,9.4,3.6,54,13,30,68,1017.6,1017.7,7,7,19.3,21.7,No
8/03/2017,Sydney,16.9,23.5,5,8.8,1.4,46,17,20,62,1018.5,1017.4,8,8,19.9,22,Yes
9/03/2017,Sydney,17.9,25.1,1,5.4,2.7,43,15,31,62,1017,1016,7,7,20.3,23.3,No
10/03/2017,Sydney,17.3,25.8,0.6,5.4,7.4,44,17,24,62,1015.1,1014,3,3,19.3,25.1,No
11/03/2017,Sydney,16.9,26.1,0.2,5,10.7,31,17,20,54,1014.2,1012.3,5,2,20.1,25.5,No
12/03/2017,Sydney,17.4,26.4,0,7.2,10.6,46,9,28,56,1010.6,1007.7,1,1,22.3,26,No
13/03/2017,Sydney,22.2,27.4,0,7.2,6.2,56,7,19,66,1011.1,1012.4,6,6,23.7,27,No
14/03/2017,Sydney,22.6,25.9,0.4,7.6,0.5,44,20,24,69,1019.2,1020.2,7,8,23.9,21.4,No
15/03/2017,Sydney,19.8,25.9,38,NA,5.5,54,30,31,72,1020.6,1018.7,7,6,22.9,24.8,Yes
16/03/2017,Sydney,21.9,24.9,2.6,7.6,1,56,26,24,85,1013.2,1009,8,7,23.1,24.5,Yes
17/03/2017,Sydney,20,22.7,20,3,1.3,59,26,35,82,1018.4,1020.6,8,8,20.3,20.5,Yes
18/03/2017,Sydney,19.3,25.8,45.8,2.8,3.6,65,24,22,84,1022.9,1022.2,8,7,21.8,24.1,Yes
19/03/2017,Sydney,21.6,26.2,4.2,NA,5.5,57,28,24,81,1020.3,1017.9,7,7,23.7,25.3,Yes
20/03/2017,Sydney,23.7,27.9,0.2,8.4,4.4,39,11,20,70,1018.5,1015.6,7,7,25.8,26.9,No
21/03/2017,Sydney,23.3,27.1,0,5.2,1.5,30,11,17,75,1015.7,1012.6,7,6,24.5,26,No
22/03/2017,Sydney,22.3,31.9,25.6,6,4.4,63,4,19,70,1012.6,1010.7,7,6,23.9,29.8,Yes
23/03/2017,Sydney,20.7,23.3,18.2,NA,0.2,41,19,20,72,1018.5,1017.4,7,8,21.5,22.2,Yes
24/03/2017,Sydney,18.5,24.1,10.2,7.8,5.5,41,13,20,78,1019.9,1019.1,2,7,20.4,21.7,Yes
25/03/2017,Sydney,19.2,24.5,4.8,3.2,4.9,26,11,13,70,1017.8,1014.1,6,7,20.2,24.2,Yes
26/03/2017,Sydney,18.9,26.5,0,3,11,28,13,19,70,1015.9,1014.7,1,2,21.3,26,No
27/03/2017,Sydney,19.2,27,0,5.8,11,41,11,22,69,1017.1,1012.3,1,1,21.8,26,No
28/03/2017,Sydney,21.2,23.8,0,7.4,0,54,19,11,73,1013.9,1012.4,7,8,21.8,23.6,No
29/03/2017,Sydney,21.4,28.8,0,2.4,8.4,30,2,22,78,1012.3,1007.4,8,1,22.5,27,No
30/03/2017,Sydney,22.5,26,2.4,7.4,0,69,19,28,79,1007,1007.7,8,8,25.2,19.2,Yes
31/03/2017,Sydney,15.3,22.6,42.4,NA,9.9,54,20,28,55,1016.4,1015.6,4,2,16.9,21.6,Yes
1/04/2017,Sydney,14.5,25.6,0,NA,10.7,35,17,17,56,1018.2,1016.6,1,2,17.1,22.5,No
2/04/2017,Sydney,17,22,0,NA,5.8,50,15,22,63,1025.1,1024.7,6,6,19.8,20.1,No
3/04/2017,Sydney,14.8,22,33.8,4.2,1.5,50,19,24,70,1028.4,1026.3,8,7,15.7,21.8,Yes
4/04/2017,Sydney,14.9,22.8,7.8,0.4,6.4,41,15,20,69,1028.1,1026.3,3,6,17.9,20.7,Yes
5/04/2017,Sydney,14.1,23.3,0.4,5.4,10.2,37,9,22,59,1026.1,1023.3,3,3,18.1,22.9,No
6/04/2017,Sydney,13.2,23.4,0.2,6,8.7,24,17,15,56,1026.2,1023.9,2,3,17.1,23.2,No
7/04/2017,Sydney,14.1,23.8,0,3.4,10.6,28,11,13,55,1028.4,1025.7,2,2,18.7,23.7,No
8/04/2017,Sydney,14.9,24.9,0,5,9.8,37,13,20,59,1026.2,1021.4,4,4,18.4,23.1,No
9/04/2017,Sydney,15.5,28.7,0,7,9.6,67,7,20,49,1015.3,1007.1,1,4,20.1,27.9,No
10/04/2017,Sydney,11.7,17.9,8.8,7.8,6.1,54,26,26,54,1009.3,1008.5,7,7,13.9,15.7,Yes
11/04/2017,Sydney,13.8,23,0,3.6,2.1,54,22,26,52,1017.2,1017.3,7,7,17.9,22.2,No
12/04/2017,Sydney,15,22.7,9.4,4.2,2.8,43,19,17,73,1023.7,1022.2,7,7,17.4,20.2,Yes
13/04/2017,Sydney,15.3,23.6,19.8,2.4,9.2,31,17,20,66,1023.8,1020.9,4,3,17.3,22.6,Yes
14/04/2017,Sydney,13.9,24.7,0,4,10.8,26,11,15,55,1022.1,1019.3,1,1,17.2,23.5,No
15/04/2017,Sydney,13.2,23.8,0,5.2,9.8,26,13,17,64,1021,1018.7,1,4,16.5,22,No
16/04/2017,Sydney,15.2,26.9,0,4.4,8.1,39,13,9,53,1020,1017.4,3,5,18.2,26.2,No
17/04/2017,Sydney,14.2,24.1,0,3,8.9,24,15,13,62,1024.4,1022.1,2,2,17.4,22.3,No
18/04/2017,Sydney,16,24.3,0,4,9.3,24,15,17,64,1027,1025.3,1,1,19.2,23,No
19/04/2017,Sydney,15.2,24.9,0,4.6,6.1,30,17,15,68,1030.6,1028.1,3,6,17.7,22.3,No
20/04/2017,Sydney,16.2,24,0.2,3.8,9.9,30,9,20,66,1030.3,1027.5,4,2,19,23,No
21/04/2017,Sydney,14.4,23.9,0,4,7.2,26,15,17,63,1028.4,1024.8,5,6,17.9,22.4,No
22/04/2017,Sydney,17.7,24.1,0,4.2,3.5,19,2,15,64,1025.9,1022.2,7,5,19.9,22.5,No
23/04/2017,Sydney,15.9,26.7,0,3.6,9.5,22,11,17,66,1024.1,1020.9,1,2,18.5,23.6,No
24/04/2017,Sydney,15.7,23.9,0,3,10,24,15,17,68,1022.7,1018.4,1,3,18.2,22.7,No
25/04/2017,Sydney,18.2,26.7,0,4.4,3,39,4,22,67,1014,1008.8,7,7,20.6,21.9,No
26/04/2017,Sydney,16.9,24.8,1.8,4.6,7.9,67,13,41,49,NA,1003.9,1,7,20.2,18.1,Yes
27/04/2017,Sydney,12.1,20,0.4,7,8.2,46,22,24,46,1015.8,1015.2,2,4,13.1,18.5,No
28/04/2017,Sydney,10.2,21.8,0,5,10.4,44,22,13,45,1022.7,1020.3,1,5,13.5,20.1,No
29/04/2017,Sydney,10.8,22.7,0,3.6,10.5,31,24,13,56,1020.8,1018.2,1,3,14,21.2,No
30/04/2017,Sydney,14,22.6,0,3,7.8,28,15,13,63,1023,1020.9,7,4,17.2,20.5,No
1/05/2017,Sydney,13.2,25.6,0,4,9.5,30,11,19,59,1019.5,1014.9,5,5,15.9,24.2,No
2/05/2017,Sydney,14.6,23.9,0,5,8.4,39,17,15,49,1017.5,1016,3,6,17.2,23.2,No
3/05/2017,Sydney,14.9,18.4,1.4,5,3.4,43,17,15,64,1027,1027.3,6,8,16.9,16.3,Yes
4/05/2017,Sydney,11.8,20,3.8,3.8,3.3,24,13,13,62,1031.6,1029.4,6,7,14.7,19.5,Yes
5/05/2017,Sydney,12.7,21.6,0.4,2.4,8.5,26,15,20,64,1031.2,1027.8,1,1,15.1,20.5,No
6/05/2017,Sydney,12.7,26.2,0,4,8.4,43,11,13,58,1025.9,1021.1,7,6,14.8,25.2,No
7/05/2017,Sydney,14.6,22.2,0.2,4,10,50,22,13,36,1023.6,1023.2,1,1,17.2,21.1,No
8/05/2017,Sydney,10.2,20.1,0,NA,9.9,33,22,20,45,1027.9,1025.1,2,1,12.2,18.9,No
9/05/2017,Sydney,10.7,21,0,9.6,7.5,31,19,13,56,1026.9,1024,5,1,13.3,19.8,No
10/05/2017,Sydney,10.5,21.7,0,3.4,10,37,20,13,61,1025.1,1021.9,1,1,13.3,20.3,No
11/05/2017,Sydney,10.9,22.1,0,2,8.5,30,24,19,65,1024.7,1022.9,1,7,13.4,19.7,No
12/05/2017,Sydney,12.5,19.6,0.4,2.6,1.7,26,19,17,75,1027,1024.5,7,7,14.1,18.5,No
13/05/2017,Sydney,14,21.3,3.2,0.6,7.3,28,11,17,77,1024.9,1021.7,1,7,15.8,20.1,Yes
14/05/2017,Sydney,14.7,18.7,0,4,0.3,26,7,9,82,1021.9,1019.2,7,7,16.3,18.1,No
15/05/2017,Sydney,13.1,20.8,5.2,1.6,5.5,43,20,20,62,1017.1,1014,7,1,14.6,20.2,Yes
16/05/2017,Sydney,11.1,21.9,0,3,9.9,33,19,11,49,1017.9,1016.5,1,1,14.4,20.3,No
17/05/2017,Sydney,9.8,20.2,0,3.4,9.5,28,17,17,62,1023.4,1021.3,1,2,12.7,19.6,No
18/05/2017,Sydney,12.6,21.5,0,3.6,6.4,33,15,22,71,1027,1024.7,7,4,14.8,20.2,No
19/05/2017,Sydney,14.8,20.4,0,1.4,0.5,43,11,17,75,1025.3,1020.9,7,7,19.5,20.2,No
20/05/2017,Sydney,16.7,23.2,14.6,1,5.4,35,11,9,72,1017.9,1015.4,8,3,17.5,22.8,Yes
21/05/2017,Sydney,13.8,23.5,0,4,9.2,30,22,17,59,1021,1019.3,2,1,15.7,21.9,No
22/05/2017,Sydney,13,21,0,1,6.9,22,17,11,75,1024.7,1021.9,2,4,14.7,20.1,No
23/05/2017,Sydney,14.7,22.6,0,2.4,8.8,24,11,17,74,1022.1,1017.2,1,2,16.6,22.4,No
24/05/2017,Sydney,14.8,22.7,0.8,3.4,9,54,7,22,54,1014.7,1012.7,5,1,16.7,22.5,No
25/05/2017,Sydney,11.6,21.4,0,5.6,9.6,33,22,11,52,1021.3,1018.9,1,0,14,19.7,No
26/05/2017,Sydney,10.6,20.8,0,1.8,9.8,30,19,13,57,1021.7,1019.7,2,3,14,19.6,No
27/05/2017,Sydney,12.6,20.6,0,2.8,7,24,19,15,71,1021.8,1017.6,3,3,14.2,19.4,No
28/05/2017,Sydney,11.9,23.7,0,2.4,8.4,48,13,24,60,1013.2,1009,1,6,13.3,23.2,No
29/05/2017,Sydney,11.4,18.3,0,5.2,9.4,56,15,19,37,1017.8,1018.6,1,1,13.5,17.5,No
