Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday
8/02/2017,SydneyAirport,20.1,28,51.4,3.4,5.9,52,33,35,77,1022.4,1021.7,7,7,Yes
9/02/2017,SydneyAirport,21.6,32.2,4.8,5.2,11.8,59,20,33,62,1018.6,1012.6,3,1,Yes
10/02/2017,SydneyAirport,23.1,42.9,0,10,12,56,9,22,43,1010.2,1005.6,6,2,No
11/02/2017,SydneyAirport,23,39,0,11,11.4,74,15,19,58,1007.6,1002.4,5,3,No
12/02/2017,SydneyAirport,23.3,28.4,0,10.4,7.8,76,13,48,83,1000.8,998.1,1,7,No
13/02/2017,SydneyAirport,16.9,25.9,1.4,7,12.8,39,30,24,38,1008.3,1007.6,1,1,Yes
14/02/2017,SydneyAirport,20.1,22.8,0.8,9,1.9,50,28,33,78,1014.9,1015.9,NA,6,No
15/02/2017,SydneyAirport,17.7,27.7,40.6,1.2,10.1,46,11,24,62,1017.4,1013.4,4,2,Yes
16/02/2017,SydneyAirport,20.3,33.1,0,8,11.1,57,13,31,54,1012.1,1008.6,1,1,No
17/02/2017,SydneyAirport,22.8,32.6,0,11.2,6.6,67,15,35,58,1009.8,1005.3,4,7,No
18/02/2017,SydneyAirport,22,28.4,2.2,5.4,7,52,28,24,76,1007.1,1004.8,3,2,Yes
19/02/2017,SydneyAirport,18.2,26,0.4,6.4,7.9,56,20,22,64,1008.9,1006,5,2,No
20/02/2017,SydneyAirport,17,29.3,7.2,8,12.5,61,37,19,26,1010.9,1009.7,0,0,Yes
21/02/2017,SydneyAirport,17.2,27,0,10.4,11.7,41,9,24,45,1019.8,1018.5,6,2,No
22/02/2017,SydneyAirport,19.5,30.1,0,7,12.2,57,28,35,52,1021.5,1018.2,2,1,No
23/02/2017,SydneyAirport,21.8,30.1,0,11.6,11.5,56,22,35,56,1019.6,1016.9,1,1,No
24/02/2017,SydneyAirport,20.8,26,0,10.6,5.7,48,19,28,81,1020.8,1018.7,8,7,No
25/02/2017,SydneyAirport,18.6,22.1,1.8,4.4,0,57,37,31,94,1020.5,1020.2,8,8,Yes
26/02/2017,SydneyAirport,18.1,23.8,31,5.8,5.3,50,22,35,67,1022,1021.7,6,3,Yes
27/02/2017,SydneyAirport,18.2,26.6,13.4,7.6,7.5,44,26,26,63,1024.1,1023,7,3,Yes
28/02/2017,SydneyAirport,19.8,27.7,1,5.6,9.2,48,22,22,67,1022.7,1021.4,6,6,No
1/03/2017,SydneyAirport,19.8,24.9,17.6,7.2,2.2,35,13,19,95,1021.2,1019.6,6,7,Yes
2/03/2017,SydneyAirport,20,26.2,18.2,3.6,7.6,31,11,19,81,1018.1,1016.1,3,5,Yes
3/03/2017,SydneyAirport,20.2,25.1,13.8,5.2,1.4,50,19,31,93,1017,1016.1,7,8,Yes
4/03/2017,SydneyAirport,19.6,24.2,16.2,4,0.2,56,30,35,96,1015.4,1013,7,7,Yes
5/03/2017,SydneyAirport,18.7,23.1,7.2,2.4,0,59,19,31,85,1010.2,1009.5,7,7,Yes
6/03/2017,SydneyAirport,19.4,23.6,1.2,4,7.7,69,39,48,69,1012.7,1013.4,5,3,Yes
7/03/2017,SydneyAirport,17.7,22.2,1.4,9.4,3.6,65,31,35,85,1017.6,1017.8,7,7,Yes
8/03/2017,SydneyAirport,17.3,23.9,6.8,8.8,1.4,48,17,26,70,1018.6,1017.5,8,8,Yes
9/03/2017,SydneyAirport,18,23.9,0.4,5.4,2.7,46,24,31,67,1017.1,1016.1,7,7,No
10/03/2017,SydneyAirport,17.8,23.5,0.2,5.4,7.4,48,20,35,71,1015,1013.9,3,3,No
11/03/2017,SydneyAirport,17,24.7,0,5,10.7,35,15,22,65,1014.1,1012.4,5,2,No
12/03/2017,SydneyAirport,17.4,28.8,0,7.2,10.6,57,11,33,59,1010.6,1007.4,1,1,No
13/03/2017,SydneyAirport,21.2,28.4,0,7.2,6.2,59,20,30,72,1010.8,1012.3,6,6,No
14/03/2017,SydneyAirport,22.8,27.1,0.4,7.6,0.5,46,20,20,81,1019.4,1020.1,7,8,No
15/03/2017,SydneyAirport,19.9,27.1,NA,NA,5.5,50,28,37,77,1020.8,1018.8,7,6,NA
16/03/2017,SydneyAirport,21.8,27.3,33.2,7.6,1,52,22,33,90,1013.3,1008.8,8,7,Yes
17/03/2017,SydneyAirport,20,23.2,14.4,3,1.3,76,43,44,91,1018.3,1020.5,8,8,Yes
18/03/2017,SydneyAirport,18.9,25.2,25.6,2.8,3.6,76,35,28,89,1023.2,1022.5,8,7,Yes
19/03/2017,SydneyAirport,NA,27.6,NA,NA,5.5,56,31,35,#DIV/0!,1020.5,1018,7,7,NA
20/03/2017,SydneyAirport,21.2,29.2,8.4,8.4,4.4,52,19,31,77,1018.3,1015.3,7,7,Yes
21/03/2017,SydneyAirport,23.6,29.2,0,5.2,1.5,31,15,17,76,1015.6,1012.4,7,6,No
22/03/2017,SydneyAirport,21.9,31.9,29.8,6,4.4,57,7,20,73,1012.4,1010.6,7,6,Yes
23/03/2017,SydneyAirport,20.8,22.6,NA,NA,0.2,54,30,28,84,1018.5,1017.5,7,8,NA
24/03/2017,SydneyAirport,18.5,23.2,13.2,7.8,5.5,52,20,19,83,1019.8,1019.1,2,7,Yes
25/03/2017,SydneyAirport,19.1,26.5,1.4,3.2,4.9,33,11,22,69,1017.7,1014,6,7,Yes
26/03/2017,SydneyAirport,19.4,27.8,0,3,11,33,11,22,73,1015.8,1014.5,1,2,No
27/03/2017,SydneyAirport,20.2,28.7,0,5.8,11,50,15,33,71,1017,1012,1,1,No
28/03/2017,SydneyAirport,20.9,24.3,0,7.4,0,67,26,22,86,1014,1012.5,7,8,No
29/03/2017,SydneyAirport,20,30.7,0,2.4,8.4,41,9,28,79,1012.2,1007.1,8,1,No
30/03/2017,SydneyAirport,23.7,28.5,0,7.4,0,72,6,50,83,1007,1007.7,8,8,No
31/03/2017,SydneyAirport,16.2,20.8,22.8,NA,9.9,59,28,41,71,1016.5,1015.6,4,2,Yes
1/04/2017,SydneyAirport,14.9,24.8,0,NA,10.7,43,13,17,62,1018.1,1016.6,1,2,No
2/04/2017,SydneyAirport,18,21,0.6,NA,5.8,57,37,35,77,1025,1024.7,6,6,No
3/04/2017,SydneyAirport,14.6,21.9,32.4,4.2,1.5,56,24,28,79,1028.4,1026.4,8,7,Yes
4/04/2017,SydneyAirport,16,22.5,7.2,0.4,6.4,52,20,20,76,1027.9,1026.4,3,6,Yes
5/04/2017,SydneyAirport,15.4,23.1,4.6,5.4,10.2,39,20,24,55,1026.1,1023.4,3,3,Yes
6/04/2017,SydneyAirport,13.4,23.5,0,6,8.7,30,13,19,58,1026,1023.9,2,3,No
7/04/2017,SydneyAirport,14.3,24.2,0,3.4,10.6,30,7,19,58,1028.3,1025.7,2,2,No
8/04/2017,SydneyAirport,14.8,26,0,5,9.8,39,13,31,56,1026,1021.1,4,4,No
9/04/2017,SydneyAirport,15.6,29.4,0,7,9.6,91,13,24,56,1015.3,1006.7,1,4,No
10/04/2017,SydneyAirport,12.2,19.4,8,7.8,6.1,57,33,30,54,1009.1,1008.6,7,7,Yes
11/04/2017,SydneyAirport,12.8,21.9,0,3.6,2.1,61,24,37,63,1017.3,1017.3,7,7,No
12/04/2017,SydneyAirport,15.4,20.7,3.6,4.2,2.8,56,31,28,81,1023.5,1022.1,7,7,Yes
13/04/2017,SydneyAirport,15.5,21.2,28.2,2.4,9.2,48,13,26,73,1023.8,1021,4,3,Yes
14/04/2017,SydneyAirport,13.4,23,0,4,10.8,26,13,19,61,1021.9,1019.3,1,1,No
15/04/2017,SydneyAirport,13.2,22.9,0,5.2,9.8,28,9,19,67,1021,1018.6,1,4,No
16/04/2017,SydneyAirport,14.7,26.7,1,4.4,8.1,37,17,19,64,1019.9,1017.6,3,5,No
17/04/2017,SydneyAirport,13.9,23.7,0,3,8.9,26,11,17,68,1024.4,1022.1,2,2,No
18/04/2017,SydneyAirport,16.5,24.5,0,4,9.3,26,11,20,65,1026.9,1025.3,1,1,No
19/04/2017,SydneyAirport,16,23.4,0,4.6,6.1,39,19,24,67,1030.5,1028.1,3,6,No
20/04/2017,SydneyAirport,16.3,25.1,8.2,3.8,9.9,37,7,28,68,1030.3,1027.4,4,2,Yes
21/04/2017,SydneyAirport,14.9,25.7,0,4,7.2,31,13,20,63,1028.4,1024.6,5,6,No
22/04/2017,SydneyAirport,18.2,25.9,0,4.2,3.5,24,9,19,67,1025.7,1022,7,5,No
23/04/2017,SydneyAirport,15.8,25.4,0,3.6,9.5,26,13,17,71,1024,1020.9,1,2,No
24/04/2017,SydneyAirport,15.7,25.2,0,3,10,30,13,19,67,1022.6,1018.2,1,3,No
25/04/2017,SydneyAirport,18.3,28.4,0,4.4,3,46,15,31,68,1013.8,1008.2,7,7,No
26/04/2017,SydneyAirport,16,25.5,0.4,4.6,7.9,81,28,52,53,1006.6,1004.1,1,7,No
27/04/2017,SydneyAirport,11.5,17.9,0.2,7,8.2,52,28,31,58,1015.9,1015.2,2,4,No
28/04/2017,SydneyAirport,10.3,19.2,0,5,10.4,52,20,20,56,1022.7,1020.4,1,5,No
29/04/2017,SydneyAirport,10.3,21,0,3.6,10.5,26,15,19,60,1020.6,1018.5,1,3,No
30/04/2017,SydneyAirport,14.1,20.8,0,3,7.8,37,9,17,68,1023,1020.9,7,4,No
1/05/2017,SydneyAirport,13.4,26.4,0,4,9.5,35,11,20,58,1019.3,1014.6,5,5,No
2/05/2017,SydneyAirport,14.3,24.6,0,5,8.4,48,11,20,50,1017.4,1016,3,6,No
3/05/2017,SydneyAirport,15.6,18.6,0.4,5,3.4,52,33,11,80,1027,1027.6,6,8,No
4/05/2017,SydneyAirport,12,20.1,16.4,3.8,3.3,24,7,13,67,1031.7,1029.3,6,7,Yes
5/05/2017,SydneyAirport,13.2,23.3,0.4,2.4,8.5,30,9,22,63,1031,1027.6,1,1,No
6/05/2017,SydneyAirport,12.5,26.1,0,4,8.4,30,15,17,56,1025.9,1021,7,6,No
7/05/2017,SydneyAirport,14.5,21,0,4,10,54,33,19,48,1023.8,1023.4,1,1,No
8/05/2017,SydneyAirport,10.5,17.9,0,NA,9.9,41,9,24,52,1027.8,1025.2,2,1,No
9/05/2017,SydneyAirport,10.6,18.8,0,9.6,7.5,41,15,24,63,1026.7,1024.1,5,1,No
10/05/2017,SydneyAirport,10.5,19.5,0,3.4,10,33,15,17,66,1025.1,1022,1,1,No
11/05/2017,SydneyAirport,10.7,19.7,0,2,8.5,30,13,20,70,1024.6,1023.1,1,7,No
12/05/2017,SydneyAirport,12.2,19.6,0,2.6,1.7,37,15,17,74,1026.9,1024.4,7,7,No
13/05/2017,SydneyAirport,14.4,22.7,1.2,0.6,7.3,31,7,22,73,1024.9,1021.6,1,7,Yes
14/05/2017,SydneyAirport,13.9,19.9,0.2,4,0.3,37,20,19,79,1021.8,1019.2,7,7,No
15/05/2017,SydneyAirport,13,19.1,0,1.6,5.5,50,20,28,73,1016.9,1014,7,1,No
16/05/2017,SydneyAirport,10.8,20.2,0.2,3,9.9,35,22,20,59,1017.9,1016.6,1,1,No
17/05/2017,SydneyAirport,9.8,21.5,0.2,3.4,9.5,26,13,20,61,1023.4,1021.2,1,2,No
18/05/2017,SydneyAirport,12.6,21.8,0,3.6,6.4,35,11,28,69,1026.9,1024.7,7,4,No
19/05/2017,SydneyAirport,16.6,21.8,0,1.4,0.5,41,13,24,79,1025.3,1020.8,7,7,No
20/05/2017,SydneyAirport,17.1,23.6,10.8,1,5.4,30,11,9,80,1017.8,1015.4,8,3,Yes
21/05/2017,SydneyAirport,13.4,21,0.6,4,9.2,26,11,17,72,1020.9,1019.3,2,1,No
22/05/2017,SydneyAirport,12.9,21,0,1,6.9,20,13,15,72,1024.6,1021.8,2,4,No
23/05/2017,SydneyAirport,15,24.3,0,2.4,8.8,26,11,17,72,1022,1017,1,2,No
24/05/2017,SydneyAirport,14.2,23.7,1,3.4,9,52,11,26,56,1014.7,1012.8,5,1,No
25/05/2017,SydneyAirport,12.1,20.7,0.2,5.6,9.6,39,19,11,53,1021.1,1018.8,1,0,No
26/05/2017,SydneyAirport,9.8,19,0,1.8,9.8,35,17,19,66,1021.6,1019.8,2,3,No
27/05/2017,SydneyAirport,11.7,20.9,0,2.8,7,28,13,17,73,1021.7,1017.4,3,3,No
28/05/2017,SydneyAirport,10.3,24.6,0,2.4,8.4,50,15,30,59,1013,1008.8,1,6,No
29/05/2017,SydneyAirport,10.8,18.2,0,5.2,9.4,48,26,17,43,1018,1018.6,1,1,No
30/05/2017,SydneyAirport,6.8,19,0,3.4,9.7,39,17,19,47,1023.2,1020.1,1,6,No
31/05/2017,SydneyAirport,10.4,15.2,0.2,3.4,7.8,59,33,43,65,1025.5,1026,6,4,No
1/06/2017,SydneyAirport,7.9,16.1,0,4.8,9.7,46,24,30,57,1032.7,1031.2,1,1,No
2/06/2017,SydneyAirport,8.2,16.6,0,3.2,4.8,50,15,33,60,1032.6,1030.7,1,4,No
3/06/2017,SydneyAirport,11,17,0,3.4,2.1,50,13,33,71,1031,1028.7,4,7,No
4/06/2017,SydneyAirport,10.4,17.8,2.2,0.6,6.8,33,13,17,74,1028,1024.5,1,2,Yes
5/06/2017,SydneyAirport,9.1,20.4,0.2,2.8,9.4,26,15,7,61,1024.9,1021.3,3,5,No
6/06/2017,SydneyAirport,8.2,17.7,0,2.2,7.2,56,13,20,55,1019.7,1017.7,2,2,No
7/06/2017,SydneyAirport,8.6,17.5,33.4,2.6,0,74,39,20,97,1020.1,1019.4,8,8,Yes
8/06/2017,SydneyAirport,11.8,17.6,41.6,1.8,1.3,69,15,28,92,1024.2,1023.4,5,6,Yes
9/06/2017,SydneyAirport,10.9,18.6,7.2,1.6,4.8,57,24,26,83,1027.3,1026.8,6,7,Yes
10/06/2017,SydneyAirport,13.7,17.9,15.6,3.6,0.2,46,31,19,78,1032,1030.2,7,7,Yes
11/06/2017,SydneyAirport,11.5,17.6,2.4,1.6,0.2,28,13,7,93,1029.1,1025.8,5,6,Yes
12/06/2017,SydneyAirport,10.7,20,0,0.8,7.5,41,15,19,88,1024.9,1023.9,2,3,No
13/06/2017,SydneyAirport,9.7,17.5,0.2,2.2,9.1,54,11,28,77,1029.9,1029.1,2,3,No
14/06/2017,SydneyAirport,12.1,18.4,0.4,1.8,2.9,33,9,7,79,1031.2,1028.2,3,7,No
15/06/2017,SydneyAirport,10.7,21.8,0.2,1.2,6.4,37,15,13,73,1027.8,1024.2,2,6,No
16/06/2017,SydneyAirport,12.7,18.1,0,1.6,0.2,31,19,15,85,1026.1,1023.5,7,7,No
17/06/2017,SydneyAirport,13.1,17.8,0,1,0.2,44,19,24,85,1024.3,1021.7,7,7,No
18/06/2017,SydneyAirport,13.1,17.2,1,2,6.3,61,28,41,80,1025.5,1025.8,3,5,No
19/06/2017,SydneyAirport,11.7,17.4,0,2.2,1.9,57,26,31,80,1030.2,1028.4,6,7,No
20/06/2017,SydneyAirport,11.7,18.4,1.6,2.2,5.8,33,13,13,80,1028.5,1025.2,6,1,Yes
21/06/2017,SydneyAirport,8.6,18.6,0.2,2,7.8,56,13,28,68,1025.7,1025.3,2,2,No
22/06/2017,SydneyAirport,9.5,17.8,0.2,2,9.2,35,9,9,72,1028.3,1024.6,2,2,No
23/06/2017,SydneyAirport,8.7,19.4,0,2.4,2.7,30,13,15,70,1020.8,1014.7,6,6,No
24/06/2017,SydneyAirport,9.4,19.9,0,1.4,9.3,43,22,28,51,1017.3,1015.2,5,2,No
25/06/2017,SydneyAirport,6.8,19.5,0,3.4,9.4,46,19,28,55,1018.4,1015.2,1,1,No
